VARIANT CALLER SUMMARY,,Number of samples,1
VARIANT CALLER SUMMARY,,Reads Processed,1727563358
VARIANT CALLER SUMMARY,,Child Sample,NA
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Total,16603,100.00
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Biallelic,16603,100.00
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Multiallelic,0,0.00
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,SNPs,12974,78.14
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Insertions (Hom),0,0.00
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Insertions (Het),2000,12.05
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Deletions (Hom),0,0.00
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Deletions (Het),1629,9.81
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Indels (Het),0,0.00
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Chr X number of SNPs over genome,613
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Chr Y number of SNPs over genome,254
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,(Chr X SNPs)/(chr Y SNPs) ratio over genome,2.41
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,SNP Transitions,5523
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,SNP Transversions,7451
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Ti/Tv ratio,0.74
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Heterozygous,16603
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Homozygous,0
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Het/Hom ratio,0.00
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,SNP Mosaics,0
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Indel Mosaics,0
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,In dbSNP,4307407,90.26
VARIANT CALLER PREFILTER,CART_Donor67_B2M-1,Not in dbSNP,464937,9.74
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Total,184,100.00
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Biallelic,184,100.00
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Multiallelic,0,0.00
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,SNPs,138,75.00
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Insertions (Hom),0,0.00
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Insertions (Het),16,8.70
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Deletions (Hom),0,0.00
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Deletions (Het),30,16.30
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Indels (Het),0,0.00
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Chr X number of SNPs over genome,13
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Chr Y number of SNPs over genome,0
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,(Chr X SNPs)/(chr Y SNPs) ratio over genome,NA
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,SNP Transitions,87
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,SNP Transversions,51
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Ti/Tv ratio,1.71
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Heterozygous,184
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Homozygous,0
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Het/Hom ratio,0.00
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,SNP Mosaics,0
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Indel Mosaics,0
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,In dbSNP,4307407,90.26
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Not in dbSNP,464937,9.74
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Percent Callability,NA
VARIANT CALLER POSTFILTER,CART_Donor67_B2M-1,Percent Autosome Callability,NA
